province,year,active_insured_total,category,indicator,unit,geographical_region,statistical_region
Şanlıurfa,2022,361232,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Güneydoğu Anadolu,Güneydoğu Anadolu
Şanlıurfa,2023,369117,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Güneydoğu Anadolu,Güneydoğu Anadolu
Şanlıurfa,2024,373456,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Güneydoğu Anadolu,Güneydoğu Anadolu
Şırnak,2009,36317,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Güneydoğu Anadolu,Güneydoğu Anadolu
Şırnak,2010,40976,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Güneydoğu Anadolu,Güneydoğu Anadolu
Şırnak,2011,46463,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Güneydoğu Anadolu,Güneydoğu Anadolu
Şırnak,2012,51201,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Güneydoğu Anadolu,Güneydoğu Anadolu
Şırnak,2013,53794,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Güneydoğu Anadolu,Güneydoğu Anadolu
Şırnak,2014,56849,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Güneydoğu Anadolu,Güneydoğu Anadolu
Şırnak,2015,49571,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Güneydoğu Anadolu,Güneydoğu Anadolu
Şırnak,2016,69916,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Güneydoğu Anadolu,Güneydoğu Anadolu
Şırnak,2017,86465,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Güneydoğu Anadolu,Güneydoğu Anadolu
Şırnak,2018,89195,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Güneydoğu Anadolu,Güneydoğu Anadolu
Şırnak,2019,90818,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Güneydoğu Anadolu,Güneydoğu Anadolu
Şırnak,2020,100624,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Güneydoğu Anadolu,Güneydoğu Anadolu
Şırnak,2021,107885,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Güneydoğu Anadolu,Güneydoğu Anadolu
Şırnak,2022,117084,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Güneydoğu Anadolu,Güneydoğu Anadolu
Şırnak,2023,118458,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Güneydoğu Anadolu,Güneydoğu Anadolu
Şırnak,2024,124195,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Güneydoğu Anadolu,Güneydoğu Anadolu
